"gene_ID"	"TMM/CPM"	"DESeq2"	"TPM"	"UQ"
"Smp_337860.1"	0.402661684759525	0.407844386603669	0.468573706956636	0.388742024980406
"Smp_337860.2"	0.771193222171017	0.75740465818166	0.877149742292028	0.756811978119997
"Smp_337860.3"	1.05861912773206	1.04474653768105	1.07209505410394	1.05712323546284
"Smp_337870.1"	0.853900479260389	0.867636669360792	0.819722742709663	0.859686714930652
"Smp_337870.2"	2.93477151772163	2.93944117457501	3.07065226667009	2.90086392076809
"Smp_337870.3"	0.4940178382964	0.51648115852398	0.416097670464853	0.5379336290539
"Smp_337870.4"	1.51249211820026	1.52406903102714	1.46982755295633	1.54702949492328
"Smp_340010.1"	1.80199388631595	1.81580378545656	1.69637133864687	1.84406990391698
"Smp_340020.1"	0.516235208129526	0.500708044236431	0.668721971923862	0.460536848051822
"Smp_340030.1"	0.304308494984913	0.297692414707436	0.266721622222865	0.361451735166311
"Smp_340040.1"	1.18147360891843	1.21056738681359	1.09844073236407	1.23323290306879
"Smp_340050.1"	0.247629557671863	0.242470744474577	0.292083251159538	0.264117615525837
"Smp_340060.1"	0.948829341685353	0.930656689136496	1.10311689984099	0.89612949507235
"Smp_340070.1"	0.374915520181777	0.390653568942152	0.36215897454494	0.437769765250637
"Smp_340080.1"	0.762868534899674	0.76182732248283	0.85427347100639	0.755858609168553
"Smp_340090.1"	0.367525698402142	0.381803963925685	0.365655177983914	0.391497286495424
"Smp_340100.1"	0.618123606598526	0.651730645770412	0.646892480014149	0.601800318152981
"Smp_340100.2"	0.691093423068801	0.69896659253027	0.825597664553046	0.642258322970329
"Smp_340100.3"	1.02821744991433	1.03152725769098	0.996512722917586	1.00936950272105
"Smp_340100.5"	0.670755344927405	0.691469492991922	0.682254490694456	0.679531589808119
"Smp_340110.1"	0.296854653676158	0.334830301288555	0.244893098566172	0.340750362519415
"Smp_340120.1"	0.791936528093203	0.822096405966067	0.633205738471686	0.849189727430885
"Smp_340130.1"	1.07741623609117	1.09349587795735	1.20829949281833	1.04332591956541
"Smp_340130.2"	1.00092983776836	1.01321378357277	1.10670330470592	0.962082550462434
"Smp_340140.1"	1.25613780170539	1.25169059700798	1.41661706049559	1.2474998311375
"Smp_340150.1"	0.493531136737741	0.445556482385475	0.526508588571285	0.466461166234114
"Smp_340150.2"	1.63308576574548	1.63204444450144	1.67667595171291	1.62882049829154
"Smp_340160.1"	1.60309492443898	1.6015236014003	1.54698774033413	1.59608609859811
"Smp_340170.1"	1.3643689545726	1.49745685687988	0.98546542723121	1.39913081522833
"Smp_340170.2"	1.95838932726467	2.15786990467889	1.45520533620644	2.00817655435624
"Smp_340170.3"	0.847597685552435	0.948834908527029	0.626561103171412	0.880961510808801
"Smp_340170.4"	1.11330552277278	1.21986270193095	0.957359458527261	1.12811732405557
"Smp_340170.5"	2.56960869635871	2.71370114639	2.10874248588937	2.66613691570643
"Smp_340170.6"	0.985678881157013	1.08926607738966	0.84835238258948	0.984353101512409
"Smp_340190.1"	0.673156540029789	0.655962198811695	0.798141067903525	0.651917509754956
"Smp_340200.1"	0.774043937762933	0.778254077323266	0.939311996483515	0.714808869618341
"Smp_340210.1"	0.487320521785216	0.472270656231865	0.605436297379443	0.465884505959782
"Smp_340220.1"	0.846872155299977	0.833733667398564	0.961695463188928	0.804022852520266
"Smp_340230.1"	0.270749806141795	0.278046254860585	0.356490461801309	0.301814961807646
"Smp_340240.1"	0.328030144211367	0.327700087905367	0.467974309029645	0.277281407427379
"Smp_340250.1"	0.313688779952218	0.316460018381719	0.335080181318514	0.327884037755626
"Smp_340260.1"	0.381151562010127	0.419906398192653	0.358008851694962	0.409069078912085
"Smp_340260.2"	0.533645668813272	0.522020924295706	0.575543174028453	0.530769979507774
"Smp_340270.1"	1.12198742388399	1.13197254137888	1.23267202987637	1.08285714341231
"Smp_340280.1"	0.971593512749624	0.96100728794171	1.01245805624335	0.985642033055347
"Smp_340290.1"	0.521476094504434	0.565035545326873	0.565158810920107	0.505577265020108
"Smp_340300.1"	0.611899380389328	0.66941089110104	0.634644552996987	0.59900634855772
"Smp_340300.2"	0.522811414919348	0.558518591115228	0.587481589584179	0.515030978025706
"Smp_340310.1"	0.520182596858052	0.547212461609966	0.450481635581772	0.534452638780937
"Smp_340320.1"	0.839766867539571	0.890935871522995	0.853104452880479	0.818410936022969
"Smp_340340.1"	0.786616696047009	0.757409569612303	0.961462931088791	0.718471153929182
"Smp_340350.1"	0.130713942472986	0.148797848741024	0.233875677727895	0.16912794097583
"Smp_340360.1"	0.80841654442365	0.804374826424768	0.845317891044438	0.825431602243939
"Smp_340370.1"	0.556270858853116	0.610750094030011	0.567206542534642	0.562689049806461
"Smp_340370.2"	0.318976828902583	0.298227550617549	0.29424988679832	0.374655106193689
"Smp_340380.1"	0.505716059105047	0.574026775780801	0.458996369828503	0.521464695674241
"Smp_340380.2"	0.88866408603337	0.917114076782776	0.978906080414435	0.841330715026126
"Smp_340390.1"	0.353540286566238	0.348636532568216	0.49905919880921	0.317046112544523
"Smp_340400.1"	0.900478911740274	0.88939653271412	0.923392699237578	0.930472655950991
"Smp_340410.1"	0.35807830051026	0.340760220606026	0.532561245141521	0.321836513700325
"Smp_340410.2"	1.55222939646962	1.54071909786455	1.75251823191468	1.48956870144161
"Smp_340410.3"	1.17552273715533	1.18461025711655	1.31654717595125	1.14723664649717
"Smp_340410.4"	0.338766112464222	0.321337467378013	0.510154151743648	0.319303209027158
"Smp_340420.1"	0.939891950781051	0.978773074333715	0.935022060552886	0.984989152755492
"Smp_340430.1"	0.311285496598617	0.314666033023775	0.317148016249862	0.382043136768708
"Smp_340440.1"	0.557021074720265	0.560829783729812	0.638126355778836	0.551773369230678
"Smp_340440.2"	1.45105563039917	1.50099643001097	1.49893051953857	1.43552931618106
"Smp_340450.1"	0.349773796574607	0.326132752196282	0.364000012161507	0.406085843641487
"Smp_340460.1"	1.26861698991758	1.24569532241003	1.24887967697797	1.24222698272437
"Smp_340470.1"	0.347337781636714	0.335405576351962	0.345423126403369	0.398762712892877
"Smp_340480.1"	0.606618676168595	0.590879465587657	0.754020359113632	0.564769861064078
"Smp_340490.1"	1.08495581237847	1.05146440114761	1.27697315645264	1.00152456231529
"Smp_340500.1"	0.940700260465567	0.959498692272221	1.03174633699135	0.90104298948543
"Smp_340500.2"	0.156947182533619	0.18543016339874	0.299563963924562	0.158793238408759
"Smp_340500.3"	0.663442399050333	0.696964386855007	0.790571588879702	0.610578559894166
"Smp_340500.4"	0.605655447901798	0.601459379332624	0.712445914255293	0.581422719006707
"Smp_340500.5"	1.06457595337908	1.11110455637595	0.986348477111557	1.08879816442216
"Smp_340500.6"	0.55367520042894	0.561934693902796	0.598704348981476	0.536911340714195
"Smp_340510.1"	0.688869106860817	0.714144056917834	0.572152456914914	0.729671049459741
"Smp_340510.2"	0.494853282405515	0.495361020006119	0.423540076715079	0.554962020201147
"Smp_340520.1"	0.433512038553241	0.433982346769956	0.442968805130333	0.474024921930862
